DS_SHORT_NAME,DS_URL_TYPE,DS_URL,DS_URL_COMMENTS,PERIOD_AVAIL,DP_DIR_PATH,DP_DIR_HOST,ENTERED
rssmif15m,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif15w,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif17d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif17d3d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif17m,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif17w,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif08d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif08d3d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif10d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif08m,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif08w,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif16d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif16d3d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif16m,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
rssmif16w,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/2012_Wentz_011012_Version-7_SSMI_Calibration.pdf,SSM/I Version 7 Calibration Report,,,,3-Jul-13
gpmer2navmc3e,Browse,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/flight_tracks_summaries/data/,,All,/ftp/public/gpm_validation/mc3e/flight_tracks_summaries/data/,GHRC-FC02,
rssmif08m,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ssmi.pdf,SSM/I ocean algorithm,,,,6-Jun-12
rssmif08w,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ssmi.pdf,SSM/I ocean algorithm,,,,6-Jun-12
rssmif10d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif10d3d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif10m,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif10w,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif11d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif11d3d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif11m,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif11w,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif13d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif13d3d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif13m,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif13w,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif14d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif14d3d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif14m,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif14w,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif15d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif15d3d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif15m,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif15w,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif17d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif17d3d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif17m,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif17w,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif08d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif08d3d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif08m,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
rssmif08w,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,28-Jun-12
slgsa,Data Access,ftp://ghrc.nsstc.nasa.gov/pub/data/SANDS/Landsat/GSA/,,All,/ftp/public/pub/data/SANDS/Landsat/GSA/,GHRC-LT01,
gpmcosmirmc3e,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/gpmgv/mc3e/gpmcosmirmc3e/gpmcosmirmc3e_dataset.html,,,,,16-Jul-12
gpmplgcpex,Homepage,http://gpm.nsstc.nasa.gov/gcpex,,,,,
gpmplgcpex,Data Access,ftp://gpm.nsstc.nasa.gov/gpm_validation/gcpex/disdrometers_and_gauges/pluvio/data/,,All,/ftp/public/gpm_validation/gcpex/disdrometers_and_gauges/pluvio/data/,GHRC-FC02,
gpmchillmc3e,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/gpmgv/mc3e/gpmchillmc3e/gpm_chill_pawnee_mc3e.html,,,,,14-May-13
gpmpawneemc3e,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/gpmgv/mc3e/gpmpawneemc3e/gpm_chill_pawnee_mc3e.html,,,,,14-May-13
gpmnpolmc3e,PI Documentation,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/NPOL/doc/NPOL_MC3E_scanning_FINAL_0.pdf,MC3E NPOL Scanning information,,,,7-Aug-13
gpmnpolmc3e,PI Documentation,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/NPOL/doc/README_HID_mc3e_npol.txt,HID readme,,,,7-Aug-13
gpmplgcpex,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/gpmgv/gcpex/gpmplgcpex/DataFormat_Pluvio_gcpex.pdf,Pluvio Data Format Documentation,,,,23-Apr-13
gpmnavcitmc3e,Browse,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/flight_tracks_summaries/data/,,All,,,
gpmnavcitgcpex,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/gpmgv/gcpex/gpmnavcitgcpex/gpmnavcitgcpex_dataset.html,,,,,14-Aug-13
gpmnavdc8gcpex,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/gpmgv/gcpex/gpmnavdc8gcpex/gpmnavdc8gcpex_dataset.html,,,,,23-Aug-13
gpmplgcpex,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/gpmgv/gcpex/gpmplgcpex/gpmplgcpex_dataset.html,,,,,23-Aug-13
gpmfltsummc3e,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/gpmgv/mc3e/gpmfltsummc3e/gpmfltsummc3e_dataset.html,,,,,1-Oct-13
gpmradmecgcpex,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/gpmgv/gcpex/gpmradmecgpcex/RADIOMETER_TP3000_ProductSheet.pdf,radiometric profiler product sheet,,,,18-Oct-13
gpmradmecgcpex,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/gpmgv/gcpex/gpmradmecgpcex/RADIOMETER_TP_WV3000_UsersManual.pdf,radiometric profiler user manual,,,,18-Oct-13
gpmradmecgcpex,Homepage,http://gpm.nsstc.nasa.gov/gcpex,,,,,
gpmradmecgcpex,Data Access,ftp://gpm.nsstc.nasa.gov/gpm_validation/gcpex/radiometer_CARE/data/,,All,/ftp/public/gpm_validation/gcpex/radiometer_CARE/data/,GHRC-FC02,
rssmif16d,Software,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ReadNetCDF.c,netCDF read software,,,,19-Sep-12
rssmif16d3d,Software,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ReadNetCDF.c,netCDF read software,,,,19-Sep-12
rssmif16m,Software,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ReadNetCDF.c,netCDF read software,,,,19-Sep-12
rssmif16w,Software,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ReadNetCDF.c,netCDF read software,,,,19-Sep-12
rssmif16d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/Hilburn_V7_Poster_AMS_SatMet_2010_Annapolis.pdf,description of RSS V7 geophysical retrievals,,,,19-Sep-12
rssmif16d3d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/Hilburn_V7_Poster_AMS_SatMet_2010_Annapolis.pdf,description of RSS V7 geophysical retrievals,,,,19-Sep-12
rssmif16m,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/Hilburn_V7_Poster_AMS_SatMet_2010_Annapolis.pdf,description of RSS V7 geophysical retrievals,,,,19-Sep-12
rssmif16w,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/Hilburn_V7_Poster_AMS_SatMet_2010_Annapolis.pdf,description of RSS V7 geophysical retrievals,,,,19-Sep-12
rssmif16d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/rain.pdf,SSM/I rain retrievals algorithm,,,,19-Sep-12
rssmif16d3d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/rain.pdf,SSM/I rain retrievals algorithm,,,,19-Sep-12
rssmif16m,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/rain.pdf,SSM/I rain retrievals algorithm,,,,19-Sep-12
rssmif16w,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/rain.pdf,SSM/I rain retrievals algorithm,,,,19-Sep-12
rssmif16d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ssmi.pdf,SSM/I ocean algorithm,,,,19-Sep-12
rssmif16d3d,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ssmi.pdf,SSM/I ocean algorithm,,,,19-Sep-12
rssmif16m,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ssmi.pdf,SSM/I ocean algorithm,,,,19-Sep-12
rssmif16w,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/ssmi.pdf,SSM/I ocean algorithm,,,,19-Sep-12
rssmif16d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2.pdf,AMSR Ocean Algorithm documentation,,,,19-Sep-12
rssmif16d3d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2.pdf,AMSR Ocean Algorithm documentation,,,,19-Sep-12
rssmif16m,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2.pdf,AMSR Ocean Algorithm documentation,,,,19-Sep-12
rssmif16w,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2.pdf,AMSR Ocean Algorithm documentation,,,,19-Sep-12
rssmif16d,Data Access,ftp://ghrc.nsstc.nasa.gov/pub/ssmis/f16/daily/data/,,All,/ftp/public/pub/ssmis/f16/daily/data/,GHRC-LT01,
rssmif16d3d,Data Access,ftp://ghrc.nsstc.nasa.gov/pub/ssmis/f16/3day/data/,,All,/ftp/public/pub/ssmis/f16/3day/data/,GHRC-LT01,
rssmif16m,Data Access,ftp://ghrc.nsstc.nasa.gov/pub/ssmis/f16/monthly/data/,,All,/ftp/public/pub/ssmis/f16/monthly/data/,GHRC-LT01,
rssmif16w,Data Access,ftp://ghrc.nsstc.nasa.gov/pub/ssmis/f16/weekly/data/,,All,/ftp/public/pub/ssmis/f16/weekly/data/,GHRC-LT01,
rssmif16d,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/ssmi_netcdf/ssmi_ssmis_dataset.html,,,,,19-Sep-12
rssmif16d3d,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/ssmi_netcdf/ssmi_ssmis_dataset.html,,,,,19-Sep-12
rssmif16m,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/ssmi_netcdf/ssmi_ssmis_dataset.html,,,,,19-Sep-12
rssmif16w,Guide,http://ghrc.nsstc.nasa.gov/uso/ds_docs/ssmi_netcdf/ssmi_ssmis_dataset.html,,,,,19-Sep-12
rssmif16d,DOI,http://dx.doi.org/10.5067/MEASURES/DMSP-F16/SSMIS/DATA301,,,,,
rssmif16d3d,DOI,http://dx.doi.org/10.5067/MEASURES/DMSP-F16/SSMIS/DATA302,,,,,
rssmif16w,DOI,http://dx.doi.org/10.5067/MEASURES/DMSP-F16/SSMIS/DATA303,,,,,
rssmif16m,DOI,http://dx.doi.org/10.5067/MEASURES/DMSP-F16/SSMIS/DATA304,,,,,
rssmif16d,OPeNDAP,http://ghrc.nsstc.nasa.gov/opendap/ssmis/f16/daily/,,,,,
rssmif16d3d,OPeNDAP,http://ghrc.nsstc.nasa.gov/opendap/ssmis/f16/3day/,,,,,
rssmif16w,OPeNDAP,http://ghrc.nsstc.nasa.gov/opendap/ssmis/f16/weekly/,,,,,
rssmif16m,OPeNDAP,http://ghrc.nsstc.nasa.gov/opendap/ssmis/f16/monthly/,,,,,
rssmif16d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,19-Sep-12
rssmif16d3d,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,19-Sep-12
rssmif16m,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,19-Sep-12
rssmif16w,Data Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/SSMI_Data_in_NetCDF.docx,ssmi and ssmis in netCDF user guide,,,,19-Sep-12
gpmcmmc3e,Homepage,http://gpm.nsstc.nasa.gov/mc3e/,,,,,
gpmcmmc3e,Data Access,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/cloud_microphysics_Citation/UND_cloud_microphysics/data/,,All,/ftp/public/gpm_validation/mc3e/cloud_microphysics_Citation/UND_cloud_microphysics/data/,GHRC-FC02,
gpmcmmc3e,Browse,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/cloud_microphysics_Citation/UND_cloud_microphysics/browse/,,All,/ftp/public/gpm_validation/mc3e/cloud_microphysics_Citation/UND_cloud_microphysics/browse/,GHRC-FC02,
gpmcosmirgcpex,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/gpmgv/gcpex/gpmcosmirgcpex/gcpex_cosmir.pdf,instrument information,,,,6-May-13
gpmcosmirgcpex,Homepage,http://gpm.nsstc.nasa.gov/gcpex,,,,,
gpmcosmirgcpex,Data Access,ftp://gpm.nsstc.nasa.gov/gpm_validation/gcpex/cosmir/data/,,All,/ftp/public/gpm_validation/gcpex/cosmir/data/,GHRC-FC02,
gpmapr2gcpex,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/gpmgv/gcpex/APR2/APR2_GCPEX_Format_4.0.pdf,APR-2 data format documentation,,,,9-May-13
gpmapr2gcpex,Homepage,http://gpm.nsstc.nasa.gov/gcpex,,,,,
gpmapr2gcpex,Data Access,ftp://gpm.nsstc.nasa.gov/gpm_validation/gcpex/APR2/data/,,All,/ftp/public/gpm_validation/gcpex/APR2/data/,GHRC-FC02,
gpmapr2gcpex,Browse,ftp://gpm.nsstc.nasa.gov/gpm_validation/gcpex/APR2/browse/,,All,/ftp/public/gpm_validation/gcpex/APR2/browse/,GHRC-FC02,
gpmmrrecgcpex,PI Documentation,ftp://ghrc.nsstc.nasa.gov/pub/doc/gpmgv/gcpex/gpmmrrecgcpex/Metec_MRR_UserManual.pdf,MRR-2 User Manual,,,,21-May-13
gpmmrrecgcpex,Homepage,http://gpm.nsstc.nasa.gov/gcpex,,,,,
gpmmrrecgcpex,Data Access,ftp://gpm.nsstc.nasa.gov/gpm_validation/gcpex/disdrometers_and_gauges/mrr_EC/data/,,All,/ftp/public/gpm_validation/gcpex/disdrometers_and_gauges/mrr_EC/data/,GHRC-FC02,
gpmsurmetmc3e,PI Documentation,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/surface_met/doc/MC3E_NOAA_Surface_Met_Description_2012_08_23v1.pdf,PI Readme,,,,13-Sep-12
gpmuhfnoaamc3e,PI Documentation,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/profiler/uhf449/doc/Profiler_MC3E_Data_Description_2012_08_29v2.docx,PI Documentation,,,,13-Sep-12
gpmuhfnoaamc3e,PI Documentation,ftp://gpm.nsstc.nasa.gov/gpm_validation/mc3e/profiler/uhf449/doc/Profiler_MC3E_Data_Description_2012_08_29v2.pdf,PI Documentation,,,,13-Sep-12
rssmif10d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif10d3d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif10m,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif10w,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif11d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif11d3d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif11m,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif11w,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif13d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif13d3d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif13m,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif13w,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif14d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif14d3d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif14m,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif14w,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif15d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif15d3d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif15m,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif15w,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif17d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif17d3d,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
rssmif17m,Algorithm Information,ftp://ghrc.nsstc.nasa.gov/pub/doc/ssmi_netcdf/AMSR_Ocean_Algorithm_Version_2_Supplement_1.pdf,AMSR Ocean Algorithm documentation supplement,,,,4-Oct-12
