GRANULE_NAME,BYTE_SIZE,ORBIT_ID,START_DATE,STOP_DATE,FRAC_SEC_START,FRAC_SEC_STOP,START_LAT,START_LON,STOP_LAT,STOP_LON,ASCENDING_NODAL_CROSSING,AREAS,FLASHES,GROUPS,EVENTS,IMAGES,ONE_SECOND,QA_ALERT_SUM_WARNINGS,QA_ALERT_SUM_FATAL,QA_INSTRUMENT_ERROR_WARNINGS,QA_INSTRUMENT_ERROR_FATAL,QA_PLATFORM_ERROR_WARNINGS,QA_PLATFORM_ERROR_FATAL,QA_EXTERNAL_ERROR_WARNINGS,QA_EXTERNAL_ERROR_FATAL,QA_PROCESSING_ERROR_WARNINGS,QA_PROCESSING_ERROR_FATAL,DS_SHORT_NAME,BROWSE_IMAGE_FILE,BROWSE_AVAIL,SUPER_GRANULE_NAME,PACKAGE,GRANULE_COMMENTS,PRE_PKG,STORAGE_MEDIUM,ENTERED,PROJ_NAME,ARCHIVE_SIZE,PATH,LASTUPDATE,LASTUPDATE_APP
TRMM_LIS_SC.04.1_1998.129.hdf.tar.gz,27001654,,9-May-98,10-May-98,,,99.99,71.5,99.99,58.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.129.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.130.hdf.tar.gz,22808756,,10-May-98,11-May-98,,,99.99,58.5,99.99,45.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.130.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.131.hdf.tar.gz,24399629,,11-May-98,12-May-98,,,99.99,45.5,99.99,32,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.131.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.132.hdf.tar.gz,19065030,,12-May-98,13-May-98,,,99.99,32,99.99,19,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.132.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.133.hdf.tar.gz,17858106,,13-May-98,14-May-98,,,99.99,19,99.99,29,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.133.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.134.hdf.tar.gz,16430954,,14-May-98,15-May-98,,,99.99,29,99.99,16,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.134.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.135.hdf.tar.gz,18623178,,15-May-98,16-May-98,,,99.99,16,99.99,3,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.135.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.136.hdf.tar.gz,16973093,,16-May-98,17-May-98,,,99.99,3,99.99,-10.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.136.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.137.hdf.tar.gz,17179779,,17-May-98,18-May-98,,,99.99,-10.5,99.99,0,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.137.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.138.hdf.tar.gz,17006016,,18-May-98,19-May-98,,,99.99,0,99.99,-13.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.138.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.139.hdf.tar.gz,18850419,,19-May-98,20-May-98,,,99.99,-13.5,99.99,-26.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.139.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.140.hdf.tar.gz,17490120,,20-May-98,21-May-98,,,99.99,-26.5,99.99,-40,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.140.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.141.hdf.tar.gz,16525548,,21-May-98,22-May-98,,,99.99,-40,99.99,-29.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.141.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.142.hdf.tar.gz,15746767,,22-May-98,23-May-98,,,99.99,-29.5,99.99,-42.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.142.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.143.hdf.tar.gz,17456017,,23-May-98,24-May-98,,,99.99,-42.5,99.99,-56,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.143.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.144.hdf.tar.gz,19413366,,24-May-98,25-May-98,,,99.99,-56,99.99,-69,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.144.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.145.hdf.tar.gz,20267961,,25-May-98,26-May-98,,,99.99,-69,99.99,-82,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.145.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.146.hdf.tar.gz,19497215,,26-May-98,27-May-98,,,99.99,-82,99.99,-72,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.146.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.147.hdf.tar.gz,15736402,,27-May-98,28-May-98,,,99.99,-72,99.99,-85.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.147.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.148.hdf.tar.gz,19388384,,28-May-98,29-May-98,,,99.99,-85.5,99.99,-98.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.148.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.149.hdf.tar.gz,19469821,,29-May-98,30-May-98,,,99.99,-98.5,99.99,-111.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.149.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1998.150.hdf.tar.gz,13141683,,30-May-98,31-May-98,,,99.99,-111.5,99.99,-101.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1998/TRMM_LIS_SC.04.1_1998.150.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.335.hdf.tar.gz,22577053,,1-Dec-99,2-Dec-99,,,99.99,-70,99.99,-60,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.335.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.336.hdf.tar.gz,21617236,,2-Dec-99,3-Dec-99,,,99.99,-60,99.99,-73,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.336.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.337.hdf.tar.gz,20639464,,3-Dec-99,4-Dec-99,,,99.99,-73,99.99,-86.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.337.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2009.137.hdf.tar.gz,20720434,,17-May-09,18-May-09,,,99.99,-157,99.99,-151,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.137.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.137.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.138.hdf.tar.gz,19194755,,18-May-09,19-May-09,,,99.99,-151,99.99,-168,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.138.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.138.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.139.hdf.tar.gz,20280834,,19-May-09,20-May-09,,,99.99,-168,99.99,174.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.139.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.139.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.140.hdf.tar.gz,22699954,,20-May-09,21-May-09,,,99.99,174.5,99.99,-179,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.140.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.140.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.141.hdf.tar.gz,23233810,,21-May-09,22-May-09,,,99.99,-179,99.99,163.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.141.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.141.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.142.hdf.tar.gz,15909795,,22-May-09,23-May-09,,,99.99,163.5,99.99,169.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.142.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.142.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.143.hdf.tar.gz,22396538,,23-May-09,24-May-09,,,99.99,169.5,99.99,152.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.143.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.143.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.144.hdf.tar.gz,21084009,,24-May-09,25-May-09,,,99.99,152.5,99.99,158.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.144.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.144.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.145.hdf.tar.gz,25517769,,25-May-09,26-May-09,,,99.99,158.5,99.99,141.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.145.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.145.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.146.hdf.tar.gz,23204551,,26-May-09,27-May-09,,,99.99,141.5,99.99,124,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.146.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.146.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.147.hdf.tar.gz,20432038,,27-May-09,28-May-09,,,99.99,124,99.99,130,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.147.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.147.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.148.hdf.tar.gz,27279984,,28-May-09,29-May-09,,,99.99,130,99.99,113,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.148.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.148.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.149.hdf.tar.gz,23698766,,29-May-09,30-May-09,,,99.99,113,99.99,119,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.149.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.149.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.150.hdf.tar.gz,25422499,,30-May-09,31-May-09,,,99.99,119,99.99,101.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.150.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.150.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.151.hdf.tar.gz,24979921,,31-May-09,1-Jun-09,,,99.99,101.5,99.99,84.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.151.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.151.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.213.hdf.tar.gz,19283715,,1-Aug-09,2-Aug-09,,,99.99,-2,99.99,-19.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.213.gif,F,,,,N,DLT_GHRC,7-Oct-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.213.hdf.tar.gz,7-Oct-09,META
TRMM_LIS_SC.04.1_1999.069.hdf.tar.gz,20537537,,10-Mar-99,11-Mar-99,,,99.99,-151.5,99.99,-165,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.069.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.070.hdf.tar.gz,19996773,,11-Mar-99,12-Mar-99,,,99.99,-165,99.99,-178,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.070.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.071.hdf.tar.gz,22065298,,12-Mar-99,13-Mar-99,,,99.99,-178,99.99,-168,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.071.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.072.hdf.tar.gz,26088618,,13-Mar-99,14-Mar-99,,,99.99,-168,99.99,179,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.072.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.073.hdf.tar.gz,24805161,,14-Mar-99,15-Mar-99,,,99.99,179,99.99,165.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.073.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.074.hdf.tar.gz,22354114,,15-Mar-99,16-Mar-99,,,99.99,165.5,99.99,152.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.074.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.075.hdf.tar.gz,19491908,,16-Mar-99,17-Mar-99,,,99.99,152.5,99.99,162.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.075.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.076.hdf.tar.gz,22247293,,17-Mar-99,18-Mar-99,,,99.99,162.5,99.99,149.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.076.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.077.hdf.tar.gz,20473612,,18-Mar-99,19-Mar-99,,,99.99,149.5,99.99,136.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.077.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.078.hdf.tar.gz,16520915,,19-Mar-99,20-Mar-99,,,99.99,136.5,99.99,123.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.078.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.079.hdf.tar.gz,16395043,,20-Mar-99,21-Mar-99,,,99.99,123.5,99.99,133.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.079.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.080.hdf.tar.gz,15048980,,21-Mar-99,22-Mar-99,,,99.99,133.5,99.99,120.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.080.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.081.hdf.tar.gz,19070405,,22-Mar-99,23-Mar-99,,,99.99,120.5,99.99,107,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.081.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.082.hdf.tar.gz,21075297,,23-Mar-99,24-Mar-99,,,99.99,107,99.99,94,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.082.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.083.hdf.tar.gz,21423029,,24-Mar-99,25-Mar-99,,,99.99,94,99.99,80.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.083.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.084.hdf.tar.gz,19487199,,25-Mar-99,26-Mar-99,,,99.99,80.5,99.99,91,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.084.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.085.hdf.tar.gz,20142609,,26-Mar-99,27-Mar-99,,,99.99,91,99.99,77.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.085.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.086.hdf.tar.gz,18084154,,27-Mar-99,28-Mar-99,,,99.99,77.5,99.99,64.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.086.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.087.hdf.tar.gz,19302013,,28-Mar-99,29-Mar-99,,,99.99,64.5,99.99,51.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.087.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.088.hdf.tar.gz,15722197,,29-Mar-99,30-Mar-99,,,99.99,51.5,99.99,61.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.088.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_1999.089.hdf.tar.gz,15184529,,30-Mar-99,31-Mar-99,,,99.99,61.5,99.99,48.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,1999/TRMM_LIS_SC.04.1_1999.089.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.273.hdf.tar.gz,19486797,,29-Sep-00,30-Sep-00,,,99.99,93.5,99.99,103.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.273.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.274.hdf.tar.gz,18482842,,30-Sep-00,1-Oct-00,,,99.99,103.5,99.99,90.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.274.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.275.hdf.tar.gz,20725989,,1-Oct-00,2-Oct-00,,,99.99,90.5,99.99,77.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.275.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.276.hdf.tar.gz,19116526,,2-Oct-00,3-Oct-00,,,99.99,77.5,99.99,64.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.276.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.277.hdf.tar.gz,21666091,,3-Oct-00,4-Oct-00,,,99.99,64.5,99.99,51,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.277.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.278.hdf.tar.gz,18653416,,4-Oct-00,5-Oct-00,,,99.99,51,99.99,61.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.278.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.279.hdf.tar.gz,23430531,,5-Oct-00,6-Oct-00,,,99.99,61.5,99.99,48,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.279.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.280.hdf.tar.gz,21500641,,6-Oct-00,7-Oct-00,,,99.99,48,99.99,35,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.280.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.281.hdf.tar.gz,22053743,,7-Oct-00,8-Oct-00,,,99.99,35,99.99,22,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.281.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.282.hdf.tar.gz,17084482,,8-Oct-00,9-Oct-00,,,99.99,22,99.99,32,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.282.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.283.hdf.tar.gz,23426843,,9-Oct-00,10-Oct-00,,,99.99,32,99.99,19,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.283.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.284.hdf.tar.gz,20430401,,10-Oct-00,11-Oct-00,,,99.99,19,99.99,5.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.284.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.285.hdf.tar.gz,21676665,,11-Oct-00,12-Oct-00,,,99.99,5.5,99.99,-7.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.285.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.286.hdf.tar.gz,21217882,,12-Oct-00,13-Oct-00,,,99.99,-7.5,99.99,2.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.286.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.287.hdf.tar.gz,22289191,,13-Oct-00,14-Oct-00,,,99.99,2.5,99.99,-10.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.287.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2000.288.hdf.tar.gz,23940573,,14-Oct-00,15-Oct-00,,,99.99,-10.5,99.99,-23.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2000/TRMM_LIS_SC.04.1_2000.288.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2009.165.hdf.tar.gz,23221218,,14-Jun-09,15-Jun-09,,,99.99,1,99.99,-16.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.165.gif,F,,,,N,DLT_GHRC,11-Aug-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.165.hdf.tar.gz,11-Aug-09,META
TRMM_LIS_SC.04.1_2009.166.hdf.tar.gz,21718468,,15-Jun-09,16-Jun-09,,,99.99,-16.5,99.99,-10.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.166.gif,F,,,,N,DLT_GHRC,11-Aug-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.166.hdf.tar.gz,11-Aug-09,META
